"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Pollenbright Druid","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","312","False","False","0.97"
"1","1","Polluted Delta","ktk","Near Mint","English","","","2026-03-08 12:48:53.113000","239","False","False",""
"4","4","Polluted Delta","mh3","Near Mint","English","","","2026-04-14 17:56:37.200000","224","False","True",""
"1","1","Polluted Delta","zne","Near Mint","English","","","2025-08-23 13:49:11.057000","2","False","False",""
"4","4","Polluted Delta","mh3","Near Mint","English","","","2026-04-24 19:18:57.867000","224","False","False",""
"1","1","Ponder","tdc","Near Mint","English","","","2026-03-08 12:48:53.113000","159","False","False",""
"1","1","Ponder","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","159","False","False",""
"1","1","Pongify","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","160","False","False",""
"2","2","Pongify","tdc","Near Mint","English","","","2026-04-14 17:52:33.187000","160","False","True",""
"1","1","Port Town","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","364","False","False",""
"1","1","Port Town","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","364","False","False",""
"1","1","Port Town","soi","Near Mint","English","","","2025-08-23 13:50:26.263000","278","False","False",""
"1","1","Portal Mage","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","112","False","False","0.75"
"1","1","Portal to Phyrexia","bro","Near Mint","English","","","2025-08-23 13:48:13.713000","240","False","False",""
"1","1","Portent of Calamity","blb","Near Mint","English","","","2025-08-23 13:48:33.477000","66","False","False",""
"1","1","Power Fist","pip","Near Mint","English","","","2025-08-23 13:49:47.327000","81","False","False",""
"1","1","Power Fist","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","81","False","False",""
"1","1","Power Fist","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","81","False","False",""
"2","2","Prairie Stream","drc","Near Mint","English","","","2025-12-25 18:47:26.150000","167","False","False",""
"1","1","Prairie Stream","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","365","False","False",""
"1","1","Prairie Stream","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","384","False","False",""
"1","1","Prairie Stream","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","384","False","False",""
"1","1","Prairie Stream","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","365","False","False",""
"1","1","Prairie Stream","blc","Near Mint","English","","","2025-12-25 18:44:26.810000","323","False","False",""
"1","1","Prairie Stream","drc","Near Mint","English","","","2025-04-08 17:35:21.267000","167","False","False",""
"1","1","Prairie Stream","bfz","Near Mint","English","","","2025-08-23 13:50:26.263000","241","False","False",""
"1","1","Prakhata Pillar-Bug","kld","Near Mint","English","foil","","2026-02-12 19:00:18.123000","228","False","False","0.82"
"1","1","Predatory Rampage","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","313","False","False","0.45"
"1","1","Preordain","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","161","False","False",""
"1","1","Preordain","tdc","Near Mint","English","","","2026-03-08 12:48:53.113000","161","False","False",""
"1","1","Preston, the Vanisher","j22","Near Mint","English","","","2025-08-23 13:50:26.263000","8","False","False",""
"5","5","Pretending Poxbearers","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","237","False","False","0.22"
"2","2","Price of Freedom","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","149","False","False","1.64"
"1","1","Price of Progress","plst","Near Mint","English","","","2026-01-20 20:08:39.413000","EXO-95","False","True",""
"1","1","Priest of Ancient Lore","afr","Near Mint","English","","","2025-08-23 13:50:26.263000","35","False","False",""
"1","1","Priest of Forgotten Gods","rvr","Near Mint","English","","","2026-03-05 19:30:33.273000","90","False","False","21.29"
"1","1","Priest of the Blood Rite","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","179","False","False","0.67"
"1","1","Priest of the Crossing","drc","Near Mint","English","","","2025-04-08 17:35:21.267000","6","False","False",""
"2","2","Priest of the Crossing","drc","Near Mint","English","","","2025-12-25 18:47:26.150000","6","False","False",""
"1","1","Priest of Titania","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","286","False","False","5.38"
"1","1","Primal Amulet // Primal Wellspring","xln","Near Mint","English","","","2026-01-20 20:13:45.203000","243","False","True",""
"1","1","Primeval Bounty","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","232","False","False",""
"1","1","Prishe's Wanderings","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","193","False","False","1.12"
"2","2","Prishe's Wanderings","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","193","False","False","0.63"
"1","1","Prismari Command","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","299","False","False",""
"1","1","Prismari Command","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","299","False","False",""
"1","1","Prismatic Lens","uma","Near Mint","English","","","2025-08-23 13:48:13.713000","234","False","False",""
"1","1","Prismatic Lens","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","403","False","False","2.09"
"1","1","Prismatic Vista","mh1","Near Mint","English","","","2025-08-23 13:50:26.263000","244","False","False",""
"1","1","Prismatic Vista","mh1","Near Mint","English","","","2026-02-15 09:40:58.680000","244","False","True",""
"1","1","Private Research","uds","Near Mint","English","","","2026-03-01 15:11:23.657000","41","False","False","0.37"
"1","1","Prized Statue","clb","Near Mint","English","","","2026-03-08 12:48:53.113000","334","False","False",""
"1","1","Professional Face-Breaker","fic","Near Mint","English","","","2026-04-24 19:16:57.227000","296","False","False",""
"1","1","Professional Face-Breaker","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","216","False","False",""
"1","1","Professional Face-Breaker","m3c","Near Mint","English","","","2026-03-06 07:21:27.630000","216","False","True",""
"1","1","Professional Face-Breaker","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","216","False","False",""
"1","1","Professor Zei, Anthropologist","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","238","False","False","0.60"
"1","1","Proft's Eidetic Memory","mkm","Near Mint","English","","","2025-08-23 13:50:26.263000","67","False","False",""
"1","1","Promise of Loyalty","blc","Near Mint","English","","","2026-03-07 12:42:56.773000","148","False","False",""
"1","1","Promise of Loyalty","blc","Near Mint","English","","","2026-03-07 12:43:04.033000","148","False","True",""
"1","1","Prompto Argentum","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","148","False","False","0.82"
"1","1","Prompto Argentum","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","148","False","False","0.82"
"1","1","Propaganda","plst","Near Mint","English","","","2026-04-14 17:28:59.347000","C16-94","False","True",""
"1","1","Propagator Drone","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","167","False","False","0.75"
"1","1","Prophet of the Scarab","drc","Near Mint","English","","","2025-04-08 17:35:21.267000","9","False","False",""
"2","2","Prophet of the Scarab","drc","Near Mint","English","","","2025-12-25 18:47:26.150000","9","False","False",""
"1","1","Prophetic Prism","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","404","False","False","0.75"
"1","1","Prosper, Tome-Bound","sld","Near Mint","English","","","2026-04-17 19:40:46.677000","2496","False","False",""
"1","1","Prosperous Bandit","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","25","False","False",""
"2","2","Proud Pack-Rhino","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","41","False","False","0.82"
"1","1","Psychic Corrosion","m19","Near Mint","English","","","2026-04-14 17:54:46.757000","68","False","True",""
"1","1","Psychic Frog","mh3","Near Mint","English","","","2026-03-02 19:38:37.633000","199","False","False",""
"1","1","Psychic Frog","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","199","False","False","51.26"
"1","1","Psychosis Crawler","blc","Near Mint","English","","","2025-12-25 18:44:26.810000","282","False","False",""
"1","1","Pull from Tomorrow","drc","Near Mint","English","","","2025-04-08 17:35:21.267000","81","False","False",""
"2","2","Pull from Tomorrow","drc","Near Mint","English","","","2025-12-25 18:47:26.150000","81","False","False",""
"1","1","PuPu UFO","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","266","False","False","1.79"
"1","1","Puresteel Paladin","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","627","False","False","13.15"
"2","2","Purphoros, God of the Forge","ths","Near Mint","English","","","2026-04-24 19:16:57.227000","135","False","False",""
"1","1","Purple Pentapus","tle","Near Mint","English","","","2026-01-02 19:17:04.463000","233","False","False","1.12"
"1","1","Putrefy","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","219","False","False",""
"1","1","Putrefy","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","300","False","False",""
"1","1","Putrefy","tdc","Near Mint","English","","","2025-04-08 16:08:38.530000","300","False","False",""
"1","1","Putrefy","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","219","False","False",""
"1","1","Pyreswipe Hawk","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","26","False","False",""
"1","1","Pyretic Rebirth","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","200","False","False","0.30"
"1","1","Pyretic Ritual","m11","Near Mint","English","","","2025-08-23 13:48:33.477000","153","False","False",""
"1","1","Pyroblast","ice","Near Mint","English","","","2026-04-14 18:14:55.860000","213","False","False",""
"4","4","Qiqirn Merchant","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","65","False","False","0.30"
"5","5","Qiqirn Merchant","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","65","False","False","0.30"
"1","1","Quest for the Necropolis","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","104","False","False","0.97"
"1","1","Quickbeam, Upstart Ent","ltr","Near Mint","English","","","2026-02-12 18:59:45.910000","183","False","False","0.60"
"1","1","Quicksmith Genius","c21","Near Mint","English","","","2025-08-23 13:49:47.327000","178","False","False",""
"1","1","Quina, Qu Gourmet","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","194","False","False","0.90"
"4","4","Qutrub Forayer","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","112","False","False","0.22"
"2","2","Qutrub Forayer","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","112","False","False","0.22"
"1","1","Rabanastre, Royal City","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","287","False","False","0.97"
"1","1","Rabanastre, Royal City","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","287","False","False","0.97"
"4","4","Rabaroo Troop","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","32","False","False","0.37"
"1","1","Radiant Strike","eoe","Near Mint","English","","","2026-02-12 18:59:45.910000","29","False","False","0.30"
"1","1","Radstorm","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","37","False","False",""
"1","1","Radstorm","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","37","False","False",""
"1","1","Raff Capashen, Ship's Mage","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","351","False","False","0.60"
"1","1","Raffine, Scheming Seer","snc","Near Mint","English","","","2026-04-14 18:13:59.323000","213","False","False",""
"1","1","Ragavan, Nimble Pilferer","mh2","Near Mint","English","foil","","2025-08-23 13:49:47.327000","315","False","False",""
"1","1","Raging Ravine","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","324","False","False",""
"1","1","Rain of Riches","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","200","False","False",""
"1","1","Rakdos Signet","voc","Near Mint","English","","","2025-08-23 13:49:11.057000","166","False","False",""
"1","1","Rakdos Signet","dsc","Near Mint","English","","","2026-01-20 20:14:08.303000","250","False","True",""
"1","1","Rakdos Signet","rvr","Near Mint","English","","","2026-02-12 18:59:45.910000","265","False","False","7.10"
"1","1","Ral and the Implicit Maze","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","132","False","False","0.30"
"1","1","Rally at the Hornburg","ltr","Near Mint","English","","","2026-03-06 07:16:26.150000","142","False","True",""
"1","1","Rally at the Hornburg","ltr","Near Mint","English","foil","","2026-02-12 18:59:45.910000","142","False","False","2.91"
"1","1","Ram Through","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","314","False","False","1.87"
"1","1","Rampaging Baloths","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","233","False","False",""
"1","1","Rampaging Brontodon","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","315","False","False","2.39"
"1","1","Rampaging Yao Guai","pip","Near Mint","English","","","2025-08-23 13:49:47.327000","82","False","False",""
"1","1","Rampaging Yao Guai","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","82","False","False",""
"1","1","Rampant Growth","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","265","False","False",""
"1","1","Rampant Growth","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","204","False","False",""
"1","1","Rampant Growth","tdc","Near Mint","English","","","2025-04-08 16:08:38.530000","265","False","False",""
"1","1","Rampant Growth","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","204","False","False",""
"1","1","Rampant Growth","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","234","False","False",""
"1","1","Ramunap Excavator","phou","Near Mint","English","foil","","2025-08-23 13:49:47.327000","129s","False","False",""
"1","1","Ramunap Excavator","m3c","Near Mint","English","","","2026-02-15 09:08:08.150000","241","False","True",""
"1","1","Ran and Shaw","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","150","False","False","1.64"
"1","1","Rancor","2x2","Near Mint","English","","","2026-02-15 09:07:54.840000","156","False","True",""
